0.1,-0.5,0.5,0.2,-0.2,0.6,-0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.08958265861886727,-0.4972713588188586,0.4908143071281007,0.23302583067149546,-0.1976564297786149,0.5886511460683941,-0.227342715497719,-0.02765128751524082,0.321271949681887,-0.2435044089946801,0.15240136308247232,-0.07463382239526517,0.0
0.0789658217421325,-0.49424802205847196,0.481414561129414,0.2779077408783079,-0.19490356707253526,0.5780975719910105,-0.2562300148625045,-0.06700893787528978,0.6566361644524987,-0.485336062173063,0.31566106427233076,-0.144360961992895,0.0
0.06811174991770656,-0.4907677809191285,0.47173607416228824,0.3450597814056964,-0.19127243563299873,0.568206238499304,-0.28684901751927216,-0.1284484221269409,1.0113023188480814,-0.7238024020114535,0.4943770017245883,-0.20687708488795936,0.0
0.05692003868665835,-0.48647203601918226,0.46160634133504436,0.4620587376908126,-0.18582503937265551,0.5585662484216867,-0.31942850190824995,-0.23944686334800386,1.3974433803609752,-0.9560691301097519,0.6990945338078585,-0.25772028355663407,0.0
0.045065094394542746,-0.48026767450207397,0.45042029149370005,0.7316670641516532,-0.1764478316105702,0.5480589552906365,-0.3541424640930851,-0.502445495349896,1.8538253043646624,-1.1755596197517044,0.9633015713919868,-0.28503588677902914,0.0
0.037800484292271036,-0.4688383576674529,0.438039829307411,1.2316670641516532,-0.15754515330746477,0.5331847553497806,-0.3894718491356267,-1.002445495349896,2.3538253043646624,-1.3340923867480794,1.4633015713919868,-0.20804234730175292,0.0
0.032837747785871486,-0.4819829497670261,0.44195489860616777,0.7316670641516532,-0.11317078802403122,0.5025931622662165,-0.41977465002434616,-0.502445495349896,2.028261153926513,-1.5558191712903708,1.0572888502184448,-0.34932056110879894,0.0
0.021321227099075347,-0.4751567158714528,0.4345220441549736,0.23166706415165317,-0.08702196722032772,0.4719364146426405,-0.4475492240488672,-0.002445495349896021,2.421342727811627,-1.6700580284610405,1.2636815624439104,-0.2768705566198314,0.0
0.009557503144631491,-0.4726304780110266,0.4243243215044363,0.15627374240114678,-0.0875667922124383,0.4614151985491292,-0.47668477389205105,0.07932301529875814,2.7820398280090606,-1.9310283783289788,1.4336825059061484,-0.347144749752575,0.0
-0.0017598617299143787,-0.4710215216674177,0.4142685563423548,0.14703816862342092,-0.09381727512155359,0.45711521387320103,-0.5068645759142022,0.09447095772788965,3.1186492573208207,-2.2015431985385634,1.5868314940936914,-0.43419912883794226,0.0
-0.013026844803848097,-0.46961362244919713,0.40420652766917875,0.1479135219942994,-0.10206004414826493,0.45581624406074633,-0.5382695810346018,0.09942679601320571,3.4527849700080693,-2.4732679624100293,1.738323481161383,-0.5232801670898508,0.0
-0.024294767190363137,-0.4683039299148769,0.39411660374970103,0.15219099162705202,-0.11169896510768801,0.45697402961975386,-0.5708999008580439,0.1009478091409726,3.7875150680993666,-2.7449350030106956,1.8903946268818046,-0.612288255319642,0.0
